vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
3,,,Simunjan,Tuan,Bojeng Bin Andot,,male,bumiputera,,,,
3,,,Tuaran,Tuan,Buja Bin Gumbilai,,male,bumiputera,,,,
3,,,Limbang,Tuan,Awang Bungsu Bin Abdullah,,male,bumiputera,,,,
3,,,Santubong,Tuan Haji,Awang Wal Bin Awang Abu,,male,bumiputera,,,,
3,,,Telok Anson,Tuan,Chan Fu King,,male,chinese,,,,
3,,,Bentong,Tuan,Chan Siang Sun,,male,chinese,,,,
3,,,Ulu Kinta,Tuan,Chan Yoon Onn,,male,chinese,,,,
3,,,Sarikei,Tuan,Chen Ko Ming,,male,chinese,,,,
3,,,Seremban Timor,Dr.,Chen Man Hin,,male,chinese,,,,
3,,,Kluang Selatan,Dr.,Chu Chee Peng,,male,chinese,,,,
3,,,Pulau Pinang Utara,Tuan,Peter Paul Dason,,male,indian,,,,
3,,,Dato Kramat,Tuan,V. David,,male,indian,,,,
3,,,Batang Lupar,Tuan,Edwin Anak Tangkun,,male,bumiputera,,,,
3,,,Kampar,Tuan,Fan Yew Teng,,male,chinese,,,,
3,,,Batu Pahat Dalam,Datin Hajjah,Fatimah Binti Haji Abdul Majid,,female,bumiputera,,,,
3,,,Bangsar,Tuan,Goh Hock Guan,,male,chinese,,,,
3,,,Jerai,Tuan,Hanafiah Bin Hussain,,male,bumiputera,,,,
3,,,Parit,Tuan,Hashim Bin Gera,,male,bumiputera,,,,
3,,,Damansara,Tuan,Hor Cheok Foon,,male,chinese,,,,
3,,,Sitiawan,Tuan,Richard Ho Ung Hun,,male,chinese,,,,
3,,,Besut,Tuan,Hussain Bin Haji Sulaiman,,male,bumiputera,,,,
3,,,Johor Tenggara,Tan Sri,Syed Jaafar Bin Hassan Albar,,male,bumiputera,,,,
3,,,Ulu Selangor,Tan Sri,Khaw Kai Boh,,male,chinese,,,,
3,,,Bandar Sibu,Tuan,Khoo Peng Loong,,male,chinese,,,,
3,,,Saratok,Tuan,Edmund Langgu Anak Saga,,male,bumiputera,,,,
3,,,Mukah,Tuan,Latip Bin Haji Idris,,male,bumiputera,,,,
3,,,Tanjong Malim,Tuan,Lee Seck Fun,,male,chinese,,,,
3,,,Batu Gajah,Tuan,Lim Cho Hock,,male,chinese,,,,
3,,,Tanjong,Dr.,Lim Chong Eu,,male,chinese,,,,
3,,,Bandar Melaka,Tuan,Lim Kit Siang,,male,chinese,,,,
3,,,Alor Star,Tuan,Lim Pee Hung,,male,chinese,,,,
3,,,Batang Padang,Tuan,Loh Jee Mee,,male,chinese,,,,
3,,,Setapak,Tuan,Walter Loh Poh Khan,,male,chinese,,,,
3,,,Sandakan,Tuan,Peter Lo Su Yin,,male,chinese,,,,
3,,,Baram,Tuan,Luhat Wan,,male,bumiputera,,,,
3,,,Labuan,Tuan,Chik Johari Ondu Majakil,,male,bumiputera,,,,
3,,,Betong,Tuan,Andrew Mara Anak Walter Unjah,,male,bumiputera,,,,
3,,,Kota Star Utara,Tuan Haji,Mawardi Bin Lebai Teh,,male,bumiputera,,,,
3,,,Kuantan,Dr.,Mohamed Bin Taib,,male,bumiputera,,,,
3,,,Sabah Dalam,Tuan,Mohamed Arif Bin Salleh,,male,bumiputera,,,,
3,,,Kota Bharu Hulu,Dato' Haji,Mohamed Asri Bin Haji Muda,,male,bumiputera,,,,
3,,,Kuala Trengganu Selatan,Tuan,Mohd. Daud Bin Abdul Samad,,male,bumiputera,,,,
3,,,Ulu Perak,Tuan,Mohd Nor Bin Md. Dahan,,male,bumiputera,,,,
3,,,Kota Belud,Tuan,Mohammad Said Bin Keruak,,male,bumiputera,,,,
3,,,Darvel,Tuan,Mohd. Salleh Bin Dato' Panglima Abdullah,,male,bumiputera,,,,
3,,,Kuala Langat,Tuan,Mohd. Tahir Bin Abdul Majid,,male,bumiputera,,,,
3,,,Temerloh,Tuan Haji,Mohamed Yusof Bin Mahmud,,male,bumiputera,,,,
3,,,Bachok,Tuan Haji,Mohd. Zain Bin Abdullah,,male,bumiputera,,,,
3,,,Terengganu Tengah,Dato',Engku Muhsein Bin Engku Abdul Kadir,,male,bumiputera,,,,
3,,,Kemaman,Tuan,Wan Mokhtar Bin Ahmad,,male,bumiputera,,,,
3,,,Perlis Selatan,Tuan Haji,Mokhtar Bin Haji Ismail,,male,bumiputera,,,,
3,,,Pasir Mas Hilir,Tuan,Muhammad Fakhruddin Bin Haji Abdullah,,male,bumiputera,,,,
3,,,Segamat Utara,Tuan,Musa Bin Hitam,,male,bumiputera,,,,
3,,,Sabak Bernam,Dato' Haji,Mustapha Bin Haji Abdul Jabar,,male,bumiputera,,,,
3,,,Marudu,Tun Datu Haji,Mustapha Bin Datu Harun,,male,bumiputera,,,,
3,,,Seberang Tengah,Tuan,Mustapha Bin Hussain,,male,bumiputera,,,,
3,,,Luboh Antu,Tuan,Jonathan Narwin Anak Jinggong,,male,bumiputera,,,,
3,,,Muar Dalam,Dato',Syed Nasir Bin Nasir Ismail,,male,bumiputera,,,,
3,,,Larut Selatan,Tuan,Ng Hoe Hun,,male,chinese,,,,
3,,,Kuala Selangor,,Raja Nong Chik Bin Raja Ishak,,male,bumiputera,,,,
3,,,Perlis Utara,Tuan,Othman Bin Abdullah,,male,bumiputera,,,,
3,,,Kota Kinabalu,Dato',Pang Tet Tshung,,male,chinese,,,,
3,,,Serian,Pengarah,Rahun Anak Debak,,male,bumiputera,,,,
3,,,Krian Darat,Tuan,Ramli Bin Omar,,male,bumiputera,,,,
3,,,Ipoh,Tuan,R.C.M. Rayan @ R.C. Mahadeva Rayan,,male,,,,,
3,,,Muar Pantai,Tuan,Seah Teng Ngiab,,male,,,,,
3,,,Seremban Barat,Dr.,S. Seevaratnam,,,,,,,
3,,,Menglembu,Dato',S.P. Seenivasagam,,,,,,,
3,,,Pulau Pinang Selatan,Tuan,Thomas Gabriel Selvaraj,,male,,,,,
3,,,Baling,Tuan Haji,Shafie Bin Abdullah,,male,bumiputera,,,,
3,,,Bau Lundu,Tuan,Sinyium Anak Mutit,,male,bumiputera,,,,
3,,,Batu Pahat,Tuan,Soh Ah Teck,,male,,,,,
3,,,Port Dickson,Dr.,A. Soorian,,,,,,,
3,,,Bagan Datoh,Tuan,Sulaiman Bin Bulon,,male,bumiputera,,,,
3,,,Pasir Puteh,Tuan,Wan Sulaiman Bin Haji Ibrahim,,male,bumiputera,,,,
3,,,Rembau Tampin,Dr.,Sulaiman Bin Mohamed Attas,,male,bumiputera,,,,
3,,,Krian Laut,Tuan,Sulaiman Bin Haji Taib,,male,bumiputera,,,,
3,,,Bruas,Tuan,Su Liang Yu,,male,,,,,
3,,,Kimanis,,Pengiran Tahir Bin Pengiran Petra,,male,bumiputera,,,,
3,,,Kulim Bandar Bharu,Tuan,Tai Kuan Yang,,male,,,,,
3,,,Larut Utara,Tuan,Tajuddin Bin Ali,,male,bumiputera,,,,
3,,,Batu,Dr.,Tan Chee Khoon,,,,,,,
3,,,Bagan,Tuan,Tan Cheng Bee,,male,,,,,
3,,,Kluang Utara,Tuan,Tiah Eng Bee,,male,,,,,
3,,,Penampang,Tuan,James Stephen Tibok,,male,,,,,
3,,,Rajang,Tuan,Tibuoh Anak Rantai,,male,bumiputera,,,,
3,,,Bintulu,Tuan,Ting Ming Kiong,,male,,,,,
3,,,Kanowit,Tuan,Joseph Unting Anak Umang,,male,bumiputera,,,,
3,,,Seberang Selatan,Tuan,V. Verappan,,male,,,,,
3,,,Miri,Dato',James Wong Kim Min,,,,,,,
3,,,Tawau,Tuan,Yeh Pao Tzu,,male,,,,,
3,,,Bukit Bintang,Tuan,Yeoh Teck Chye,,male,,,,,
3,,,Pandawan,Tuan,Stephen Yong Kuet Tze,,male,,,,,
3,,,Kota Star Selatan,Tuan Haji,Yusof Bin Haji Abdullah @ Haji Yusof Rawa,,male,bumiputera,,,,
3,,,Payang,Dato' Haji,Abdul Rahman Bin Ya'kub,,male,bumiputera,,,,
3,,,Pasir Mas Hulu,Tengku,Zaid Bin Tengku Ahmad,,male,bumiputera,,,,
4,,,,Tan Sri Haji,Nik Ahmed Kamil,,male,,,,Yang Dipertua Dewan Rakyat,
4,,,Pekan,Y.A.B. Tun Haji,Abdul Razak Bin Datuk Hussein,,male,bumiputera,,Perdana Menteri,,
4,,,Sri Gading,Y.A.B. Datuk,Hussein Bin Datuk Onn,,male,bumiputera,,Timbalan Perdana Menteri,,
4,,,Alor Gajah,Tuan,Abdul Ghafar Bin Baba,,male,bumiputera,,,,
4,,,Segamat,Datuk,Lee San Choon,,,,,,,
4,,,Pelabohan Klang,Tan Sri,Manickavasagam,,,,,,,
4,,,Nilam Puri,Datuk Haji,Mohamed Asri Bin Haji Muda,,male,bumiputera,,,,
4,,,Temerloh,Datuk Haji,Hamzah Bin Datuk Abu Samah,,male,bumiputera,,,,
4,,,Bandar Kuching,Datuk,Ong Kee Hui,,,,,,,
4,,,Lipis,Tan Sri Haji,Muhammad Ghazali Bin Shafie,,male,bumiputera,,,,
4,,,Kinabalu,Datuk Haji,Abdul Ghani Gilong,,male,bumiputera,,,,
4,,,Ulu Langat,Tan Sri,Lee Siok Yew,,,,,,,
4,,,Tenggaroh,Tan Sri,Abdul Kadir Bin Yusof,,male,bumiputera,,,,
4,,,Kuala Langat,Puan Hajjah,Aishah Binti Haji Abdul Ghani,,female,bumiputera,,,,
4,,,Pontian,Datuk,Ali Bin Haji Ahmad,,male,bumiputera,,,,
4,,,Kota Baru,Y.M. Tengku,Ahmad Rithaudeen Al Haj Bin Tengku Ismail,,,,,,,
4,,,Tanah Merah,Tuan Haji,Mohamed Bin Yaacob,,male,bumiputera,,,,
4,,,Ulu Selangor,Tuan,Michael Chen Wing Sum,,male,,,,,
4,,,Labis,Datuk,Musa Hitam,,,,,,,
4,,,Kubang Pasu,Dr.,Mahathir Bin Mohamad,,male,bumiputera,,,,
4,,,Samarahan,Datuk Haji,Abdul Taib Bin Mahmud,,male,bumiputera,,,,
4,,,Kuala Pilah,Datuk,Abdul Samad Bin Idris,,male,bumiputera,,,,
4,,,Jerantut,Tuan,Shariff Ahmad,,male,,,,,
4,,,Kemaman,Datuk Haji,Wan Abdul Kadir Bin Ismail,,male,bumiputera,,,,
4,,,Pulai,Datuk,Mohamed Bin Rahmat,,male,bumiputera,,,,
4,,,Sabak Bernam,Datuk Haji,Mustapha Bin Haji Abdul Jabar,,male,bumiputera,,,,
4,,,Bagan Datok,Tuan Haji,Hassan Adli Bin Haji Arshad,,male,bumiputera,,,,
4,,,Bentong,Tuan,Chan Siang Sun,,male,,,,,
4,,,Batu Berendam,Tan Sri,Chong Hon Nyan,,,,,,,
4,,,Machang,Datuk,Abdullah Ahmad,,,,,,,
4,,,Tampin,Tuan,Mokhtar Bin Haji Hashim,,male,bumiputera,,,,
4,,,Kota Setar,Tuan,Abu Bakar Bin Umar,,male,bumiputera,,,,
4,,,Lumut,Tuan,Richard Ho Ung Hun,,male,,,,,
4,,,Santubong,Dr,Sulaiman Bin Haji Daud,,male,bumiputera,,,,
4,,,Taiping,Tuan,Paul Leong Khee Seong,,male,,,,,
4,,,Larut,Datuk Sri Haji,Kamaruddin Bin Haji Mat Isa,,male,bumiputera,,,,
4,,,Bagan Serai,Tuan Haji,Ramli Bin Omar,,male,bumiputera,,,,
4,,,Raub,Tuan,Abdullah Bin Majid,,male,bumiputera,,,,
4,,,Damanasara,Tuan,S. Subramaniam,,male,,,,,
4,,,Kuala Terengganu,Tuan,Mustapha Bin Ali,,male,bumiputera,,,,
4,,,Nibong Tebal,Dr,Goh Cheng Teik,,,,,,,
4,,,Muar,Dr,Neo Yee Pan,,,,,,,
4,,,Kuantan,Tuan,Mohd. Ali Bin M. Sharif,,male,bumiputera,,,,
4,,,Jelebu,Tuan,Rais Bin Yatim,,male,bumiputera,,,,
4,,,Pengkalan Chepa,Tuan Haji,Nik Abdul Aziz Bin Nik Mat,,male,bumiputera,,,,
4,,,Padang Rengas,Tan Sri,Abdul Aziz Bin Yeop,,male,bumiputera,,,,
4,,,Batu Pahat,Tuan,Abdul Jalal Bin Haji Abu Bakar,,male,bumiputera,,,,
4,,,Payang,Datuk Patinggi Haji,Abdul Rahman Bin Ya'kub,,male,bumiputera,,,,
4,,,Ulu Padas,Tuan Haji,Abdul Rashid Bin Haji Jais,,male,bumiputera,,,,
4,,,Dungun,Tuan Haji,Abdul Wahab Bin Yunus,,male,bumiputera,,,,
4,,,Kapit,Penghulu,Abit Anak Angkin,,,bumiputera,,,,
4,,,Hilir Perak,Tuan,Abu Bakar Bin Arshad,,male,bumiputera,,,,
4,,,Jasin,Tuan Haji,Ahmad Bin Haji Ithnin,,male,bumiputera,,,,
4,,,Kinabatangan,,Pengiran Ahmad Bin Pengiran Indar,,male,bumiputera,,,,
4,,,Padang Terap,Tuan Haji,Ahmad Shukri Bin Haji Abd. Shukor,,male,bumiputera,,,,
4,,,Labuk Sugut,Tuan,Ajad Bin O.T.Oyung,,male,bumiputera,,,,
4,,,Permatang Pauh,Tuan,Ariffin Bin Haji Daud,,male,bumiputera,,,,
4,,,Telok Anson,Tuan,Au How Cheong,,male,,,,,
4,,,Kulim Bandar Bahru,Tuan,Azahari Bin Md. Taib,,male,bumiputera,,,,
4,,,Batang Padang,Tuan,Azharul Abidin Bin Haji Abdul Rahim,,male,bumiputera,,,,
4,,,Tuaran,Tuan,Buja Bin Gumbilai,,male,bumiputera,,,,
4,,,Seremban,Dr,Chen Man Hin,,,,,,,
4,,,Batu Gajah,Tuan,Chian Heng Kai,,male,,,,,
4,,,Sarikei,Tuan,Chieng Tiong Kai @ Chieng Sie Lung,,male,,,,,
4,,,Rengam,Tuan,Chin Hon Ngian,,male,,,,,
4,,,Serian,Tuan,Richard Dampeng Anak Laki,,male,bumiputera,,,,
4,,,Batang Lupar,Tuan,Edwin Anak Tangkun,,male,bumiputera,,,,
4,,,Ledang,Tuan,Embong Bin Yahya,,male,bumiputera,,,,
4,,,Menglembu,Tuan,Fan Yew Teng,,male,,,,,
4,,,Sungai Besi,Tuan,Farn Seong Than,,male,,,,,
4,,,Semerah,Datin Hajjah,Fatimah Binti Haji Abdul Majid,,female,bumiputera,,,,
4,,,Simunjan,Tuan Haji,Hadadak Bin Haji D. Pasauk,,male,bumiputera,,,,
4,,,Matang,Tuan,Hashim Bin Ghazali,,male,bumiputera,,,,
4,,,Kuala Nerus,Datuk,Nik Hassan Bin Abdul Rahman,,male,bumiputera,,,,
4,,,Arau,Tuan,Syed Hassan Bin Syed Mohamed,,male,bumiputera,,,,
4,,,Ayer Hitam,Dr.,Hee Tien Lai @ Hee Ten Lai,,,,,,,
4,,,Maran,Tuan,Hishamuddin Bin Haji Yahaya,,male,bumiputera,,,,
4,,,Panti,Tan Sri,Syed Ja'afar Albar,,,bumiputera,,,,
4,,,Johor Bharu,Tuan,Ja'afar Bin Hamzah,,male,bumiputera,,,,
4,,,Tanjong Karang,Tuan Haji,Jamil Bin Ishak,,male,bumiputera,,,,
4,,,Rajang,Tuan,Jawan Anak Empaling,,male,bumiputera,,,,
4,,,Lubok Antu,Tuan,Jonathan Narwin Anak Jinggong,,male,bumiputera,,,,
4,,,Saratok,Tuan,Edmund Langgu Anak Saga,,male,bumiputera,,,,
4,,,Mukah,Tuan,Latip Bin Haji Dris,,male,bumiputera,,,,
4,,,Mantin,Tuan,Lee Boon Peng,,male,,,,,
4,,,Kuala Lumpur Bandar,Tuan,Lee Lam Thye,,male,,,,,
4,,,Kanowit,Tuan,Leo Moggie Anak Irok,,male,bumiputera,,,,
4,,,Shah Alam,Tuan,Lew Sip Hon,,male,,,,,
4,,,Betong,Tuan,Liben Anak Kato @ Wairy Leben Anak Kato,,male,bumiputera,,,,
4,,,Padang Serai,Tuan,Lim Kian Hoon,,male,,,,,
4,,,Ipoh,Tuan,Lim Cho Hock,,male,,,,,
4,,,Tanjong,Dr,Lim Chong Eu,,,,,,,
4,,,Kota Melaka,Tuan,Lim Kit Siang,,male,,,,,
4,,,Sandakan,Datuk,Lim Pui Ho,,,,,,,
4,,,Mata Kuching,Dr,Ling Liong Sik,,,,,,,
4,,,Selayang,Tuan,Walter Loh Poh Khan,,male,,,,,
4,,,Gaya,Datuk,Peter Lo Su Yin,,,,,,,
4,,,Baram,Tuan,Luhat Wan,,male,,,,,
4,,,Ulu Nerus,Tuan,Lukman Bin Abdul Kadir,,male,bumiputera,,,,
4,,,Bandau,Tuan,Madina Bin Unggut,,male,bumiputera,,,,
4,,,Bukit Bendera,Datuk,Albert Mah,,,,,,,
4,,,Tanjong Malim,Tuan,Mak Hon Kam,,male,,,,,
4,,,Kota Belud,Tan Sri,Mohamed Said Bin Keruak,,male,bumiputera,,,,
4,,,Kepala Batas,Tuan,Mohamed Sopiee Bin Sheikh Ibrahim,,male,bumiputera,,,,
4,,,Parit,Tuan,Mohd. Bakri Bin Abdul Rais,,male,bumiputera,,,,
4,,,Setapak,Tuan,Mohd. Idris Bin Haji Ibrahim,,male,bumiputera,,,,
4,,,Silam,Tuan,Mohd. Salleh Bin Datuk Panglima Abdullah,,male,bumiputera,,,,
4,,,Hilir Padas,Tuan Haji,Mohd. Taufeck Bin O.K.K. Haji Asneh,,male,bumiputera,,,,
4,,,Bachok,Tuan Haji,Mohd. Zain Bin Abdullah,,male,bumiputera,,,,
4,,,Ulu Terengganu,Datuk,Engku Muhsein Bin Abdul Kadir,,male,bumiputera,,,,
4,,,Marudu,Tun Datu Haji,Mustapha Bin Datu Harun,,male,bumiputera,,,,
4,,,Jerlun,Datuk,Syed Nahar Bin Tun Syed Sheh Shahabuddin,,male,bumiputera,,,,
4,,,Pagoh,Tan Sri,Syed Nasir Bin Ismail,,male,bumiputera,,,,
4,,,Kuala Selangor,,Raja Nasron Bin Raja Ishak,,male,bumiputera,,,,
4,,,Kinta,Tuan,Ngan Siong Hin,,male,,,,,
4,,,Tumpat,Tengku,Noor Asiah Binti Tengku Ahmad,,female,bumiputera,,,,
4,,,Petaling,Tuan,Oh Keng Seng,,male,,,,,
4,,,Kuala Kangsar,Puan,Oon Zariah Binti Abu Bakar,,female,bumiputera,,,,
4,,,Alor Setar,Tuan,Oo Gin Sun,,male,,,,,
4,,,Tawau,Tuan,Pang Sui Chee @ Alex Pang,,male,,,,,
4,,,Telok Kemang,Tuan,K.Pathamanaban,,male,,,,,
4,,,Bau,Tuan,Patrick Anek Uren,,male,,,,,
4,,,Limbang,Tuan,Racha Umong,,male,,,,,
4,,,Jelutong,Tuan,Rasiah Rajasingam,,male,,,,,
4,,,Ulu Kelantan,Tengku,Razaleigh Bin Tengku Mohd. Hamzah,,male,bumiputera,,,,
4,,,Sungai Siput,Tuan,S. Samy Vellu,,male,,,,,
4,,,Jerai,Tuan,Sanusi Bin Junid,,male,bumiputera,,,,
4,,,Kuala Kedah,Datuk,Senu Bin Abdul Rahman,,male,bumiputera,,,,
4,,,Kangar,Tuan,Shaari Bin Jusoh,,male,bumiputera,,,,
4,,,Baling,Tuan Haji,Shafie Bin Abdullah,,male,bumiputera,,,,
4,,,Gerik,Tuan,Shamsuddin Bin Din,,male,bumiputera,,,,
4,,,Balik Pulau,Tuan,Shamsuri Bin Md. Salleh,,male,bumiputera,,,,
4,,,Ulu Rajang,Tuan,Sibat Anak Tagong @ Sibut Miyut Anak Tagong,,male,bumiputera,,,,
4,,,Julau,Tuan,Thomas Salang Siden,,male,,,,,
4,,,Sepang,Tuan Haji,Suhaimi Bin Datuk Haji Kamaruddin,,male,bumiputera,,,,
4,,,Pasir Puteh,Tuan,Wan Sulaiman Bin Haji Ibrahim,,male,bumiputera,,,,
4,,,Parit Buntar,Tuan,Sulaiman Bin Haji Taib,,male,bumiputera,,,,
4,,,Beruas,Tuan,Su Liang Yu,,male,,,,,
4,,,Kimanis,,Pengiran Tahir Bin Pengiran Patera,,male,bumiputera,,,,
4,,,Kepong,Dr,Tan Chee Khoon,,,,,,,
4,,,Bukit Mertajam,Tuan,Tan Cheng Bee,,male,,,,,
4,,,Bintulu,Tuan,Ting Ling Kiew,,male,,,,,
4,,,Bandar Sibu,Tuan,Wee Ho Soon,,male,,,,,
4,,,Miri,Tuan,Yang Siew Siang,,male,,,,,
4,,,Padawan,Datuk,Stephen Yong Kuet Tze,,,,,,,
4,,,Ulu Muda,Tuan Haji,Yusof Rawa @ Haji Yusuf Bin Haji Abdullah,,male,bumiputera,,,,
4,,,Pasir Mas,Tengku,Zaid Al Haj Bin Tengku Ahmad,,,,,,,
4,,,Sungai Petani,Puan,Wan Zainab Binti M.A. Bakar,,female,bumiputera,,,,
4,,,Besut,Tuan,Zakaria Bin Haji Abdul Rahman,,male,bumiputera,,,,
4,,,Rantau Panjang,Tuan Haji,Zakaria Bin Ismail,,male,bumiputera,,,,
4,,,Keningau,Tuan,Stephen Robert Evans,,male,,,,,
4,,,Kluang,Tuan,Loh Fook Yen,,male,,,,,
4,,,Kuala Muda,Tuan Haji,Mohamed Khir Johari,,male,,,,,
4,,,Kuala Krai,Tuan,Mohd. Zahari Bin Awang,,male,bumiputera,,,,
4,,,Penampang,Tuan,James Stephen Tibok,,male,,,,,
5,,,,Tan Sri Dato',Syed Nasir Bin Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,
5,,,Sri Gading,Y.A.B. Dato',Hussein Onn,,,,,Perdana Menteri,,
5,,,Kubang Pasu,Y.A.B. Dato' Seri Dr.,Mahathir Bin Mohamad,,male,bumiputera,,Timbalan Perdana Menteri,,
5,,,Segamat,Dato',Lee San Choon,,,,,,,
5,,,Pelabuhan Kelang,Tan Sri,V. Manickavasagam,,,,,,,
5,,,Temerloh,Dato' Seri Haji,Hamzah Bin Haji Abdul Samah,,male,bumiputera,,,,
5,,,Bandar Kuching,Tan Sri,Ong Kee Hui,,,,,,,
5,,,Lipis,Tan Sri Haji,Muhammad Ghazali Bin Shafie,,male,bumiputera,,,,
5,,,Tenggaroh,Tan Sri Dato' Haji,Abdul Kadir Bin Yusof,,male,bumiputera,,,,
5,,,Kuala Langat,Datin Paduka Hajah,Aishah Binti Haji Abdul Ghani,,female,bumiputera,,,,
5,,,Samarahan,Datuk Amar Haji,Abdul Taib Bin Mahmud,,male,bumiputera,,,,
5,,,Kota Baru,YM Tengku Dato',Ahmad Rithauddeen Al Haj Bin Tengku Ismail,,,,,,,
5,,,Ulu Selangor,Dato',Michael Chen Wing Sum,,,,,,,
5,,,Labis,Dato',Musa Bin Hitam,,male,bumiputera,,,,
5,,,Ulu Kelantan,YM Tengku Tan Sri,Razaleigh Hamzah,,,,,,,
5,,,Jelebu,Datuk,Abdul Samad Bin Idris,,male,bumiputera,,,,
5,,,Batu Berendam,Tan Sri,Chong Hon Nyan,,,,,,,
5,,,Jerantut,Dato',Shariff Ahmad,,,,,,,
5,,,Pulai,Dato',Mohamed Bin Rahmat,,male,bumiputera,,,,
5,,,Lumut,Dato',Richard Ho Ung Hun,,,,,,,
5,,,Taiping,Tuan,Paul Leong Khee Seong,,male,,,,,
5,,,Kuala Terengganu,Tuan,Abdul Manan Bin Othman,,male,bumiputera,,,,
5,,,Kanowit,Tuan,Leo Moggie Anak Irok,,male,bumiputera,,,,
5,,,Larut,Dato' Sri Haji,Kamaruddin Bin Mohd. Isa,,male,bumiputera,,,,
5,,,Bentong,Dato',Chan Siang Sun,,,,,,,
5,,,Tampin,Dato',Mokhtar Bin Haji Hashim,,male,bumiputera,,,,
5,,,Santubong,Dr.,Sulaiman Bin Haji Daud,,male,bumiputera,,,,
5,,,Bagan Serai,Dato' Haji,Ramli Bin Omar,,male,bumiputera,,,,
5,,,Nibong Tebal,Dr.,Goh Cheng Teik,,,,,,,
5,,,Muar,Dato' Dr.,Neo Yee Pan,,,,,,,
5,,,Kuantan,Tuan,Mohd. Ali Bin M. Shariff,,male,bumiputera,,,,
5,,,Saratok,Tuan,Edmund Langgu Anak Saga,,male,bumiputera,,,,
5,,,Selayang,Puan,Rafidah Aziz,,female,,,,,
5,,,Teluk Kemang,Tuan,K. Pathmanaban,,male,,,,,
5,,,Shah Alam,Dato',Lew Sip Hon,,,,,,,
5,,,Mukah,Tuan Haji,Salleh Jafaruddin,,male,,,,,
5,,,Mata Kuching,Dr.,Ling Liong Sik,,,,,,,
5,,,Besut,Tuan Haji,Zakaria Bin Haji Abdul Rahman,,male,bumiputera,,,,
5,,,Padang Terap,Dato' Seri,Syed Ahmad Al Haj Bin Syed Mahmud Shahabuddin,,,bumiputera,,,,
5,,,Ulu Nerus,Dato',Abdullah Bin Abdul Rahman,,male,bumiputera,,,,
5,,,Jerlun Langkawi,Tuan,Sanusi Bin Junid,,male,bumiputera,,,,
5,,,Sungai Siput,Tuan,S. Samy Vellu,,male,,,,,
5,,,Tanjung Malim,Tuan,Mak Hon Kam,,male,,,,,
5,,,Pekan,Dato',Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,,,,
5,,,Kuala Krai,Dr.,Nik Hussein Bin Haji Wan Abdul Rahman,,male,bumiputera,,,,
5,,,Penampang,Tuan,Clarence E. Mansul,,male,,,,,
5,,,Mas Gading,Tuan,Patrick Anek Uren,,male,,,,,
5,,,Baram,Tuan,Luhat Wan,,male,,,,,
5,,,Rajang,Tuan,Jawan Anak Empaling,,male,bumiputera,,,,
5,,,Batu Pahat,Dato',Abdul Jalal Bin Haji Abu Bakar,,male,bumiputera,,,,
5,,,Ledang,Dato',Embong Bin Yahya,,male,bumiputera,,,,
5,,,Johor Bahru,Tuan,Shahrir Bin Abdul Samad,,male,bumiputera,,,,
5,,,Kepala Batas,Tuan,Abdullah Bin Haji Ahmad,,male,bumiputera,,,,
5,,,Kuala Selangor,Tuan,Abu Hassan Bin Haji Omar,,male,bumiputera,,,,
5,,,Parit Buntar,Tuan,Idris Bin Abdul Rauf,,male,bumiputera,,,,
5,,,Alor Gajah,Tuan,Abdul Rahim Bin Datuk Tamby Chik,,male,bumiputera,,,,
5,,,Gaya,Tuan,William Lye Chee Hien,,male,,,,,
5,,,Machang,Tuan,Mohd. Kassim @ Yahya Bin Ahmad,,male,bumiputera,,,,
5,,,Bandau,Tuan,Abah Bin Mengimbal @ George Abah,,male,bumiputera,,,,
5,,,Jasin,Tuan,Abdul Ghafar Bin Baba,,male,bumiputera,,,,
5,,,Kinabatangan,Tuan,Abdul Ghani Bin Misbah,,male,bumiputera,,,,
5,,,Kulim,Tuan,Abdul Kadir Sheikh Fadzir,,male,bumiputera,,,,
5,,,Pasir Mas,Tuan,Abdul Rahman Bin Daud,,male,bumiputera,,,,
5,,,Paloh,Datuk Patinggi Tan Sri (Dr) Haji,Abdul Rahman Bin Ya'kub,,male,bumiputera,,,,
5,,,Tanjung Karang,Tuan,Abdul Shukur Bin Haji Siraj,,male,bumiputera,,,,
5,,,Kota Setar,Datuk Haji,Abu Bakar Bin Umar,,male,bumiputera,,,,
5,,,Ulu Terengganu,Tuan,Alias Bin Md. Ali,,male,bumiputera,,,,
5,,,Kimanis,Tuan,A. K. Aliuddin Bin Pengiran Haji Mohd. Tahir,,male,bumiputera,,,,
5,,,Labuk Sugut,Tuan Haji,Ampong Bin Puyon,,male,bumiputera,,,,
5,,,Marudu,Datuk,Ashkar Hasbollah,,,,,,,
5,,,Teluk Anson,Tuan,Au How Cheong,,male,,,,,
5,,,Dungun,Tuan,Awang Bin Jabar,,male,bumiputera,,,,
5,,,Batang Padang,Tuan,Azharul Abidin Bin Haji Abdul Rahim,,male,bumiputera,,,,
5,,,Simunjan,Tuan,Bujang Bin Haji Ulis,,male,bumiputera,,,,
5,,,Kota Melaka,Tuan,Chan Ah Kow @ Chan Teck Chan,,male,,,,,
