vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
15.0,P168,Sabah,Kota Marudu,YB Datuk,Wetrom bin Bahanda,,male,bumiputera,KDM,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P168.jpg
15.0,P209,Sarawak,Julau,YB Datuk,Larry Soon @ Larry Sng Wei Shien,,,,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P209.jpg
15.0,P030,Kelantan,Jeli,YB Tuan,Zahari bin Kechik,,male,bumiputera,,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P030.jpg
15.0,P032,Kelantan,Gua Musang,YB Tuan,Mohd Azizi bin Abu Naim,,male,bumiputera,,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P032.jpg
15.0,P059,Perak,Bukit Gantang,YB Dato',Syed Abu Hussin bin Hafiz Syed Abdul Fasal,,male,bumiputera,,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P059.jpg
15.0,P067,Perak,Kuala Kangsar,YB Datuk,Iskandar Dzulkarnain bin Abdul Khalid,,male,bumiputera,,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P067.jpg
15.0,P095,Selangor,Tanjong Karang,YB Dato' Dr.,Zulkafperi bin Hanapi,,male,bumiputera,,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P095.jpg
15.0,P166,Labuan,Labuan,YB Dato' Indera Dr.,Suhaili bin Abdul Rahman,,male,bumiputera,,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P166.jpg
15.0,P001,Perlis,Padang Besar,YB Tuan,Rushdan bin Rusmi,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P001.jpg
15.0,P002,Perlis,Kangar,YB Tuan,Zakri bin Hassan,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P002.jpg
15.0,P003,Perlis,Arau,YB Dato' Seri Dr.,Shahidan bin Kassim,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P003.jpg
15.0,P004,Kedah,Langkawi,YB Dato' Haji,Mohd Suhaimi bin Haji Abdullah,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P004.jpg
15.0,P005,Kedah,Jerlun,YB Dr. Haji,Abd Ghani bin Ahmad,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P005.jpg
15.0,P006,Kedah,Kubang Pasu,YB Dato' Wira Dr.,Ku Abd Rahman bin Ku Ismail,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P006.jpg
15.0,P007,Kedah,Padang Terap,YB Tuan,Nurul Amin bin Hamid,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P007.jpg
15.0,P008,Kedah,Pokok Sena,YB Dato' Haji,Ahmad bin Saad @ Yahaya,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P008.jpg
15.0,P009,Kedah,Alor Setar,YB Tuan,Afnan Hamimi bin Dato' Haji Taib Azamudden,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P009.jpg
15.0,P010,Kedah,Kuala Kedah,YB Dr.,Ahmad Fakhruddin bin Fakhrurazi,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P010.jpg
15.0,P011,Kedah,Pendang,YB Datuk Haji,Awang bin Hashim,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P011.jpg
15.0,P012,Kedah,Jerai,YB Tuan,Sabri bin Azit,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P012.jpg
15.0,P013,Kedah,Sik,YB Tuan,Ahmad Tarmizi bin Sulaiman,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P013.jpg
15.0,P014,Kedah,Merbok,YB Tuan,Mohd Nazri bin Abu Hassan,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P014.jpg
15.0,P016,Kedah,Baling,YB Tuan,Hassan bin Saad,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P016.jpg
15.0,P017,Kedah,Padang Serai,YB Dato',Azman bin Nasrudin,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P017.jpg
15.0,P018,Kedah,Kulim Bandar Baharu,YB Tuan,Roslan bin Hashim,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P018.jpg
15.0,P019,Kelantan,Tumpat,YB Dato' Hajjah,Mumtaz binti Md Nawi,,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P019.jpg
15.0,P020,Kelantan,Pengkalan Chepa,YB Datuk Dr.,Ahmad Marzuk bin Shaary,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P020.png
15.0,P021,Kelantan,Kota Bharu,YB Datuk Seri,Takiyuddin bin Hassan,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P021.png
15.0,P022,Kelantan,Pasir Mas,YB Tuan Haji,Ahmad Fadhli bin Shaari,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P022.jpg
15.0,P023,Kelantan,Rantau Panjang,YB Dato',Siti Zailah binti Mohd Yusoff,,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P023.jpg
15.0,P024,Kelantan,Kubang Kerian,YB Dato' Sri Tuan,Ibharim bin Tuan Man,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P024.png
15.0,P025,Kelantan,Bachok,YB Tuan Haji,Mohd Syahir bin Che Sulaiman,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P025.jpg
15.0,P026,Kelantan,Ketereh,YB Dato',Khlir bin Mohd Nor,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P026.jpg
15.0,P027,Kelantan,Tanah Merah,YB Dato' Sri,Ikmal Hisham bin Abdul Aziz,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P027.png
15.0,P028,Kelantan,Pasir Puteh,YB Datuk Dr.,Nik Muhammad Zawawi bin Salleh,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P028.jpg
15.0,P029,Kelantan,Machang,YB Tuan,Wan Ahmad Fayhsal bin Wan Ahmad Kamal,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P029.jpg
15.0,P031,Kelantan,Kuala Krai,YB Tuan Haji,Abdul Latiff bin Abdul Rahman,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P031.jpg
15.0,P033,Terengganu,Besut,YB Datuk,Che Mohamad Zulkifly bin Jusoh,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P033.jpg
15.0,P034,Terengganu,Setiu,YB Tuan,Shaharizukirnain bin Abd Kadir,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P034.jpg
15.0,P035,Terengganu,Kuala Nerus,YB Dato' Dr. Hj.,Alias bin Razak,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P035.jpg
15.0,P036,Terengganu,Kuala Terengganu,YB Datuk,Ahmad Amzad bin Mohamed @ Hashim,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P036.jpg
15.0,P037,Terengganu,Marang,YB Tan Sri Dato' Seri Haji,Abdul Hadi bin Awang,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P037.png
15.0,P038,Terengganu,Hulu Terengganu,YB Dato',Rosol bin Wahid,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P038.png
15.0,P039,Terengganu,Dungun,YB Tuan Haji,Wan Hassan bin Mohd Ramli,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P039.jpg
15.0,P040,Terengganu,Kemaman,YAB Dato' Seri Ir. Dr.,Ahmad Samsuri bin Mokhtar,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2023/YB Samsuri.png
15.0,P041,Pulau Pinang,Kepala Batas,YB Dr.,Siti Mastura binti Muhammad,,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P041.jpg
15.0,P042,Pulau Pinang,Tasek Gelugor,YB Datuk,Wan Saifulruddin bin Wan Jan,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P042.jpg
15.0,P044,Pulau Pinang,Permatang Pauh,YB Tuan Haji,Muhammad Fawwaz bin Mohamad Jan,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P044.jpg
15.0,P054,Perak,Gerik,YB Tuan,Fathul Huzir bin Ayob,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P054.jpg
15.0,P056,Perak,Larut,YB Dato' Seri,Hamzah bin Zainudin,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P056.png
15.0,P057,Perak,Parit Buntar,YB Tuan Haji,Mohd Misbahul Munir bin Masduki,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P057.jpg
15.0,P058,Perak,Bagan Serai,YB Datuk,Idris bin Ahmad,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P058.jpg
15.0,P061,Perak,Padang Rengas,,YB Kapten Azahari bin Hasan,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P061.jpg
15.0,P069,Perak,Parit,YB Tuan Haji,Muhammad Ismi bin Mat Taib,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P069.jpg
15.0,P073,Perak,Pasir Salak,YB Tuan Haji,Jamaludin bin Yahya,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P073.jpg
15.0,P074,Perak,Lumut,YB Komander,Nordin bin Ahmad Ismail TLDM(Bersara),,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P074.jpeg
15.0,P081,Pahang,Jerantut,YB Ir. Ts. Hj.,Khairil Nizam bin Khirudin,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P081.jpg
15.0,P082,Pahang,Indera Mahkota,YB Dato' Sri,Saifuddin bin Abdullah,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P082.png
15.0,P083,Pahang,Kuantan,YB Tuan,Wan Razali bin Wan Nor,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P083.jpg
15.0,P086,Pahang,Maran,YB Dato' Sri Dr. Haji,Ismail bin Abd. Muttalib,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P086.jpg
15.0,P087,Pahang,Kuala Krau,YB Tuan,Kamal bin Ashaari,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P087.jpg
15.0,P088,Pahang,Temerloh,YB Puan Hajah,Salamiah binti Mohd Nor,,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P088.jpg
15.0,P091,Pahang,Rompin,YB Dato',Abdul Khalib bin Abdullah,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P091.jpg
15.0,P092,Selangor,Sabak Bernam,YB Tuan,Kalam bin Salan,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P092.jpg
15.0,P093,Selangor,Sungai Besar,YB Datuk,Muslimin bin Yahaya,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P093.png
15.0,P094,Selangor,Hulu Selangor,YB Tuan Haji,Mohd Hasnizan bin Harun,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P094.jpg
15.0,P109,Selangor,Kapar,YB Dr. Hajah,Halimah Ali,,female,,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P109.jpg
15.0,P112,Selangor,Kuala Langat,YB Dato' Dr.,Ahmad Yunus bin Hairi,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P112.jpg
15.0,P125,Putrajaya,Putrajaya,YB Datuk Dr.,Radzi Jidin,,,,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P125.png
15.0,P134,Melaka,Masjid Tanah,YB Datuk Wira,Mas Ermieyati binti Samsudin,,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P134.png
15.0,P136,Melaka,Tangga Batu,YB Tuan Haji,Bakri bin Jamaluddin,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P136.jpg
15.0,P139,Melaka,Jasin,YB Tuan,Zulkifli bin Ismail,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P139.jpg
15.0,P143,Johor,Pagoh,YB Tan Sri Dato' Haji,Mahiaddin bin Md Yasin,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P143.png
15.0,P154,Johor,Mersing,YB Tuan Haji,Muhammad Islahuddin bin Abas,,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P154.jpg
15.0,P183,Sabah,Beluran,YB Datuk Seri Dr.,Ronald Kiandee,,,,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P183.png
15.0,P205,Sarawak,Saratok,YB Datuk,Ali anak Biju,,,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P205.png
15.0,P146,Johor,Muar,YB Tuan,Syed Saddiq bin Syed Abdul Rahman,,male,bumiputera,MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P146.png
15.0,P167,Sabah,Kudat,YB Dato',Verdon bin Bahanda,,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P167.jpg
15.0,P181,Sabah,Tenom,YB Tuan,Riduan bin Rubin,,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P181.jpg
